"","Timeslice","TaxUnit","Region","Site","ShortImageRef","ToolClass","KnappingDirection","IMAGE","ARTEFACTNAME","SCALE","Timeslice_range_from","Timeslice_range_to","Long","Lat","length_cm","width_cm","area_cm2","perimeter_cm","calliper_cm","circularity","eccentricityeigen","AD","BC","amp","sym"
"57","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_9",0.033077,"1","1",4.95,50.22,3.86,1.73,4.94,9.28,3.87,3.49,0.28,0.552222523776328,2.27431249223748,2.82653501601381,0.195370841205821
"58","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_1",0.029847,"2","2",4.74,51.45,4.96,2.9,8.3,12.16,4.96,3.82,0.34,0.204165139069992,2.46968367918293,2.67384881825293,0.0763562762697226
"59","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_10",0.029847,"2","2",4.74,51.45,3.32,1.46,3.5,7.83,3.33,3.47,0.26,0.488097259615318,2.25652698260372,2.74462424221904,0.177837553172921
"60","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_11",0.029847,"2","2",4.74,51.45,2.58,0.77,1.34,5.91,2.59,2.28,0.1,0.257724265841614,2.30620054596253,2.56392481180414,0.10051943202666
"61","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_12",0.029847,"2","2",4.74,51.45,2.28,0.62,1.16,5.11,2.28,2.47,0.13,0.217731182498458,2.22768095536008,2.44541213785854,0.0890366000592138
"62","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_2",0.029847,"2","2",4.74,51.45,3.38,1.76,3.79,8.42,3.42,3.3,0.28,0.377176819388237,2.43905311604094,2.81622993542918,0.133929696095911
"63","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_3",0.029847,"2","2",4.74,51.45,3.34,2.12,4.67,8.89,3.42,4.75,0.46,0.437696498287587,2.45386532549173,2.89156182377932,0.151370271487231
"64","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_4",0.029847,"2","2",4.74,51.45,3.11,1.05,2.32,6.95,3.11,2.75,0.17,0.364566620680712,2.26836064183363,2.63292726251434,0.138464372286747
"65","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_5",0.029847,"2","2",4.74,51.45,3.43,1.36,3.41,8.13,3.44,3.13,0.21,0.157363285148533,2.3377517188241,2.49511500397263,0.0630685499057098
"66","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_6",0.029847,"2","2",4.74,51.45,2.53,1.2,2.16,6.12,2.53,3.44,0.28,0.232297539604852,2.38559209900504,2.61788963860989,0.0887346571753127
