Timeslice,TaxUnit,Region,Site,ShortImageRef,ToolClass,KnappingDirection,IMAGE,ARTEFACTNAME,SCALE,Timeslice_range_from,Timeslice_range_to,Long,Lat,Timeslice_discrete,Timeslice_discrete_roman,Timeslice_discrete_counts,Region_counts
TS1,EAzil,CH,HauteriveChampreveyres,Leeschetal2004,ES,NA,TS1_EAzil_CH_HauteriveChampreveyres_Leeschetal2004_ES_na_1,TS1_EAzil_CH_HauteriveChampreveyres_Leeschetal2004_ES_na_1_pseudo_no_8,0.023808,1,1,6.971148,47.007249,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,EAzil,CH,HauteriveChampreveyres,Leeschetal2004,ES,NA,TS1_EAzil_CH_HauteriveChampreveyres_Leeschetal2004_ES_na_1,TS1_EAzil_CH_HauteriveChampreveyres_Leeschetal2004_ES_na_1_pseudo_no_9,0.023808,1,1,6.971148,47.007249,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_1,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_10,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_2,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_3,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_4,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_5,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_6,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_7,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_8,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,LMagTKE,CH,AbriSchweizersbild,HoneisenPeyer1994,ES,NA,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1,TS1_LMagTKE_CH_AbriSchweizersbild_HoneisenPeyer1994_ES_na_1_pseudo_no_9,0.023803,1,1,8.640156,47.723933,TS1,I,"I
(n=447)","CH
(n=38)"
TS1,TransMag,SG,ZigeunerfelsF,Taute1972,ES,NA,TS1_TransMag_SG_ZigeunerfelsF_Taute1972_ES_na_1,TS1_TransMag_SG_ZigeunerfelsF_Taute1972_ES_na_1_pseudo_no_1,0.009652,1,1,9.159282,48.087509,TS1,I,"I
(n=447)","SG
(n=48)"
TS1,TransMag,SG,ZigeunerfelsF,Taute1972,ES,NA,TS1_TransMag_SG_ZigeunerfelsF_Taute1972_ES_na_1,TS1_TransMag_SG_ZigeunerfelsF_Taute1972_ES_na_1_pseudo_no_2,0.009652,1,1,9.159282,48.087509,TS1,I,"I
(n=447)","SG
(n=48)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_1,0.019604,1,2,7.327545,47.43983,TS1,I,"I
(n=447)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_1,0.019604,1,2,7.327545,47.43983,TS2,II,"II
(n=821)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_2,0.019604,1,2,7.327545,47.43983,TS1,I,"I
(n=447)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_2,0.019604,1,2,7.327545,47.43983,TS2,II,"II
(n=821)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_3,0.019604,1,2,7.327545,47.43983,TS1,I,"I
(n=447)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_3,0.019604,1,2,7.327545,47.43983,TS2,II,"II
(n=821)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_4,0.019604,1,2,7.327545,47.43983,TS1,I,"I
(n=447)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_4,0.019604,1,2,7.327545,47.43983,TS2,II,"II
(n=821)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_5,0.019604,1,2,7.327545,47.43983,TS1,I,"I
(n=447)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_5,0.019604,1,2,7.327545,47.43983,TS2,II,"II
(n=821)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_6,0.019604,1,2,7.327545,47.43983,TS1,I,"I
(n=447)","CH
(n=38)"
TS12,EAzil,CH,AbriNeumuhle,Sedlmeier2015,ES,NA,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1,TS12_EAzil_CH_AbriNeumuhle_Sedlmeier2015_ES_na_1_pseudo_no_6,0.019604,1,2,7.327545,47.43983,TS2,II,"II
(n=821)","CH
(n=38)"
TS24,Fuerst,CH,FursteinerSeeberg,Wyss1952,ES,NA,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo_no_1,NA,2,4,7.660151,47.165601,TS2,II,"II
(n=821)","CH
(n=38)"
TS24,Fuerst,CH,FursteinerSeeberg,Wyss1952,ES,NA,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo_no_1,NA,2,4,7.660151,47.165601,TS3,III,"III
(n=789)","CH
(n=38)"
TS24,Fuerst,CH,FursteinerSeeberg,Wyss1952,ES,NA,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo_no_1,NA,2,4,7.660151,47.165601,TS4,IV,"IV
(n=603)","CH
(n=38)"
TS24,Fuerst,CH,FursteinerSeeberg,Wyss1952,ES,NA,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo_no_2,NA,2,4,7.660151,47.165601,TS2,II,"II
(n=821)","CH
(n=38)"
TS24,Fuerst,CH,FursteinerSeeberg,Wyss1952,ES,NA,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo_no_2,NA,2,4,7.660151,47.165601,TS3,III,"III
(n=789)","CH
(n=38)"
TS24,Fuerst,CH,FursteinerSeeberg,Wyss1952,ES,NA,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo,TS24_Fuerst_CH_FursteinerSeeberg_Wyss1952_ES_na_pseudo_no_2,NA,2,4,7.660151,47.165601,TS4,IV,"IV
(n=603)","CH
(n=38)"
TS3,LAzil,CH,AbriWachtfels,Sedlmeier2015,ES,NA,TS3_LAzil_CH_AbriWachtfels_Sedlmeier2015_ES_na_1,TS3_LAzil_CH_AbriWachtfels_Sedlmeier2015_ES_na_1_pseudo_no_1,0.006622,3,3,7.571189,47.439615,TS3,III,"III
(n=789)","CH
(n=38)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_1,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_1,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_10,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_10,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_11,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_11,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_12,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_12,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_13,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_13,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_14,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_14,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_15,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_15,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_16,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_16,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_17,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_17,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_18,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_18,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_19,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_19,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_2,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_2,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_20,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_20,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_21,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_21,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_22,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_22,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_23,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_23,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_3,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_3,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_4,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_4,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_5,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_5,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_6,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_6,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_7,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_7,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_8,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_8,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_9,0.017856,3,4,10.979523,49.442852,TS3,III,"III
(n=789)","SG
(n=48)"
TS34,Atzen,SG,Altenberg,Schonweiss1982,ES,NA,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1,TS34_Atzen_SG_Altenberg_Schonweiss1982_ES_na_1_pseudo_no_9,0.017856,3,4,10.979523,49.442852,TS4,IV,"IV
(n=603)","SG
(n=48)"
TS1,Hav,SS,Jels1,HolmRieck1992,ES,NA,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1_pseudo_no_1,0.015195,1,1,9.24,55.38,TS1,I,"I
(n=447)","SS
(n=129)"
TS1,Hav,SS,Jels1,HolmRieck1992,ES,NA,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1_pseudo_no_2,0.015195,1,1,9.24,55.38,TS1,I,"I
(n=447)","SS
(n=129)"
TS1,Hav,SS,Jels1,HolmRieck1992,ES,NA,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1_pseudo_no_3,0.015195,1,1,9.24,55.38,TS1,I,"I
(n=447)","SS
(n=129)"
TS1,Hav,SS,Jels1,HolmRieck1992,ES,NA,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1_pseudo_no_4,0.015195,1,1,9.24,55.38,TS1,I,"I
(n=447)","SS
(n=129)"
TS1,Hav,SS,Jels1,HolmRieck1992,ES,NA,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1_pseudo_no_5,0.015195,1,1,9.24,55.38,TS1,I,"I
(n=447)","SS
(n=129)"
TS1,Hav,SS,Jels1,HolmRieck1992,ES,NA,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1,TS1_Hav_SS_Jels1_HolmRieck1992_ES_na_1_pseudo_no_7,0.015195,1,1,9.24,55.38,TS1,I,"I
(n=447)","SS
(n=129)"
TS1,Hav,SS,Jels2,HolmRieck1992,ES,NA,TS1_Hav_SS_Jels2_HolmRieck1992_ES_na_1,TS1_Hav_SS_Jels2_HolmRieck1992_ES_na_1_pseudo_no_1,0.016501,1,1,9.24,55.38,TS1,I,"I
(n=447)","SS
(n=129)"
